Date,Bond,Return_PD,Equity_Momentum,Masked_4,Curve_Slope,Curve_Level,Masked_1,303_Level,Masked_5,Value,302_6m_MA_change,304_Level,Carry,Skew,302_Level,302_1m_diff,301_Level,Yield,501_Level,Duration,201_Level,Beta
2003-09-30,1_3|US,0.005149335,-0.195893008,0.241961849,2.409432977,3.238940448,0.510251504,98.77,0.511456989,-3.571657871,1.011666667,98.72,0.987401746,0.552010677,2.64,0.65,79.9,1.856516376,6.2,1.691875413,90.3,-0.285394703
2003-09-30,3_5|AU,0.000422,-0.142202264,0.110406905,0.603167115,5.269334255,0.137383308,99.8,0.400860059,-0.009765242,0.325,99.47,0.241531172,0.423338727,2.93,0.2,71.34,5.105789137,6.13,2.997037788,74.76,-0.609733773
2003-09-30,3_5|CA,0.003740978,-0.14962979,0.096411396,1.618543623,4.115705197,0.179497796,99.06,-0.003501177,-1.589867403,0.561666667,98.85,0.65714912,0.205752442,1.49,0.51,79.91,3.811674502,7.7,3.329335846,95.62,-0.620554547
2003-09-30,3_5|DE,0.004142347,-0.237683179,0.147377226,1.422506179,3.469932585,0.186384323,99.29,0.261016988,-0.88183182,0.333333333,98.9,0.64814761,0.560079066,0.92,0.33,85.57,3.328088158,9.8,3.567652009,80.61,-0.675811174
2003-09-30,3_5|JP,0.000672,-0.223040755,0.087575613,1.055461141,0.784725191,0.179266387,99.9,0.408303967,-0.310352399,0.125,99.18,0.312220747,0.894974881,1.81,0.14,92.19,0.557128748,5.2,3.859324283,101.41,-0.051883498
2003-09-30,3_5|SW,0.003451048,-0.278485676,0.166513736,1.030228367,4.087833141,0.194659218,98.08,0.199713953,-0.577880939,0.035,98.53,0.538561032,0.465682157,2.74,0.1,76.4,4.008818063,6.5,3.669074282,103.49,-0.637085861
2003-09-30,3_5|UK,0.001464286,-0.159188182,0.141167978,0.532352504,4.35521933,0.142855541,99.23,0.404902464,-1.871463917,0.328333333,99.74,0.395115832,0.601520601,1.57,0.24,84.02,4.378168401,5.1,3.433431635,106.76,-0.597919861
2003-09-30,3_5|US,0.006910418,-0.195893008,0.175880544,2.409432977,3.238940448,0.28110105,98.77,0.511456989,-2.463181704,1.011666667,98.72,1.05171047,0.665796188,2.64,0.65,79.9,3.04222278,6.2,3.617179897,90.3,-0.834871553
2003-09-30,5_7|AU,0.000827,-0.142202264,0.06744539,0.603167115,5.269334255,0.046547764,99.8,0.400860059,0.049941071,0.325,99.47,0.234727127,0.476093973,2.93,0.2,71.34,5.299388558,6.13,4.446083061,74.76,-0.934048479
2003-09-30,5_7|CA,0.003604349,-0.14962979,0.075705714,1.618543623,4.115705197,0.101565155,99.06,-0.003501177,-1.075862741,0.561666667,98.85,0.56625959,0.226211156,1.49,0.51,79.91,4.346633506,7.7,4.999375135,95.62,-0.884229551
2003-09-30,5_7|DE,0.003548841,-0.237683179,0.095969453,1.422506179,3.469932585,0.072399245,99.29,0.261016988,-0.685868447,0.333333333,98.9,0.500765576,0.548553783,0.92,0.33,85.57,3.736148353,9.8,5.189364537,80.61,-1.011254978
2003-09-30,5_7|JP,0.000818,-0.223040755,0.088679653,1.055461141,0.784725191,0.168871627,99.9,0.408303967,-0.275996588,0.125,99.18,0.320805518,1.423521355,1.81,0.14,92.19,0.890216874,5.2,5.651386482,101.41,-0.147258698
2003-09-30,5_7|SW,0.003331527,-0.278485676,0.135061169,1.030228367,4.087833141,0.141888149,98.08,0.199713953,-0.500668457,0.035,98.53,0.499361158,0.52809874,2.74,0.1,76.4,4.228873505,6.5,4.555375609,103.49,-0.887560686
2003-09-30,5_7|UK,0.001351587,-0.159188182,0.080940823,0.532352504,4.35521933,0.041313344,99.23,0.404902464,-1.448883741,0.328333333,99.74,0.240010795,0.543403956,1.57,0.24,84.02,4.4910294,5.1,5.026260326,106.76,-0.855981267
2003-09-30,5_7|US,0.006779436,-0.195893008,0.135949897,2.409432977,3.238940448,0.158367131,98.77,0.511456989,-1.83575889,1.011666667,98.72,0.864582577,0.662791545,2.64,0.65,79.9,3.675273672,6.2,4.932232315,90.3,-1.229529807
2003-09-30,7_10|AU,0.001083556,-0.142202264,0.040770826,0.603167115,5.269334255,0.024463614,99.8,0.400860059,0.046947404,0.325,99.47,0.170806726,0.551782859,2.93,0.2,71.34,5.450492881,6.13,6.606493272,74.76,-1.370958498
2003-09-30,7_10|CA,0.003289322,-0.14962979,0.057817663,1.618543623,4.115705197,0.058574885,99.06,-0.003501177,-0.691516023,0.561666667,98.85,0.448905221,0.246093074,1.49,0.51,79.91,4.762141571,7.7,6.719442169,95.62,-1.149535719
2003-09-30,7_10|DE,0.002805835,-0.237683179,0.060818494,1.422506179,3.469932585,0.027267385,99.29,0.261016988,-0.52537231,0.333333333,98.9,0.431392113,0.573939039,0.92,0.33,85.57,4.071021974,9.8,6.739590677,80.61,-1.260337211
2003-09-30,7_10|JP,0.000649,-0.223040755,0.082271016,1.055461141,0.784725191,0.143903894,99.9,0.408303967,-0.140322349,0.125,99.18,0.333499837,1.945813996,1.81,0.14,92.19,1.297749405,5.2,7.894569135,101.41,-0.266762279
2003-09-30,7_10|SW,0.0025489,-0.278485676,0.084582346,1.030228367,4.087833141,0.059280387,98.08,0.199713953,-0.291801876,0.035,98.53,0.375601904,0.522886372,2.74,0.1,76.4,4.563179883,6.5,6.469607492,103.49,-1.19398148
2003-09-30,7_10|UK,0.00103018,-0.159188182,0.051368876,0.532352504,4.35521933,0.015910024,99.23,0.404902464,-1.194739383,0.328333333,99.74,0.199471676,0.411824703,1.57,0.24,84.02,4.581901226,5.1,6.405104745,106.76,-1.125619213
2003-09-30,7_10|US,0.005950582,-0.195893008,0.096035468,2.409432977,3.238940448,0.095660697,98.77,0.511456989,-1.263701894,1.011666667,98.72,0.678773994,0.686790182,2.64,0.65,79.9,4.269326532,6.2,6.930831739,90.3,-1.646762901
2003-10-31,10_15/10+|AU,-0.003539377,-0.093983148,-0.01125475,0.417354081,5.113341264,-0.021814292,99.81,0.171416347,-0.146986468,0.395,99.69,0.096139868,0.566596152,3.1,0.17,71.54,5.427937123,5.82,8.063429654,97.385,-1.695954773
2003-10-31,10_15/10+|CA,-0.002614765,-0.152827586,0.040950135,1.497975128,3.911494932,0.041459008,99.37,-0.15393306,-1.024266283,1.013333333,98.76,0.349738102,0.248382123,2.1,0.61,80.33,4.587287303,7.8,7.164407019,94.34,-0.839490682
2003-10-31,10_15/10+|DE,-0.002224802,-0.144247858,0.014634122,1.498665574,3.247565602,0.013347194,99.58,0.01258129,-0.722369475,0.655,98.98,0.334756361,0.585368105,1.34,0.42,85.88,4.23551096,9.8,9.017548872,78.61,-0.839490682
2003-10-31,10_15/10+|JP,-0.000673,-0.222365083,0.058758988,1.071244422,0.777596017,0.073464654,100.07,0.32126257,-0.163679143,0.276666667,99.3,0.223827232,1.083161115,2.0,0.19,92.44,1.540515717,5.1,10.50500557,100.43,-0.438120214
2003-10-31,10_15/10+|SW,-0.003723798,-0.20194195,0.037330309,1.186628369,3.874090324,0.032498606,98.12,-0.020285333,-0.410588474,0.151666667,98.59,0.310688822,0.544670971,2.84,0.1,76.62,4.509502538,6.9,7.618886629,102.39,-1.334626714
2003-10-31,10_15/10+|UK,-0.004071636,-0.11091148,0.003109475,0.54666937,4.299764841,-0.007611928,99.38,0.268355664,-0.704818889,0.491666667,99.82,0.137546163,0.344372417,1.82,0.25,84.33,4.599469349,5.0,8.292814885,106.65,-1.340923237
2003-10-31,10_15/10+|US,-0.002990602,-0.15896007,0.025621057,2.34934254,2.903900022,0.030264873,99.15,0.115145822,-1.000593755,1.393333333,98.94,0.537644264,0.598328134,3.36,0.72,80.39,4.354210307,6.1,8.516950506,90.08,-1.884960373
2003-10-31,1_3|AU,-0.003381855,-0.093983148,0.055951569,0.417354081,5.113341264,0.114346345,99.81,0.171416347,-0.135157712,0.395,99.69,0.048272698,0.381084196,3.1,0.17,71.54,4.938640197,5.82,1.724756876,97.385,-0.276896581
2003-10-31,1_3|CA,-0.001718313,-0.152827586,0.110244913,1.497975128,3.911494932,0.215926845,99.37,-0.15393306,-2.543984975,1.013333333,98.76,0.484360062,-0.05960198,2.1,0.61,80.33,2.942562157,7.8,1.784488606,94.34,-0.260908685
2003-10-31,1_3|DE,-0.003413554,-0.144247858,0.049616036,1.498665574,3.247565602,0.106604402,99.58,0.01258129,-1.207324868,0.655,98.98,0.387789435,0.541917471,1.34,0.42,85.88,2.321087154,9.8,1.73084006,78.61,-0.273877438
2003-10-31,1_3|JP,0.000676,-0.222365083,0.072103,1.071244422,0.777596017,0.130046428,100.07,0.32126257,-0.247009084,0.276666667,99.3,0.244583242,0.249323316,2.0,0.19,92.44,0.206331988,5.1,1.950995845,100.43,-0.013072712
2003-10-31,1_3|SW,-0.003326974,-0.20194195,0.098117087,1.186628369,3.874090324,0.199330376,98.12,-0.020285333,-1.201988996,0.151666667,98.59,0.537103984,0.466264508,2.84,0.1,76.62,3.173497994,6.9,1.809206539,102.39,-0.267814691
2003-10-31,1_3|UK,-0.005348805,-0.11091148,0.115260438,0.54666937,4.299764841,0.237225333,99.38,0.268355664,-2.274949961,0.491666667,99.82,0.350253975,0.386641477,1.82,0.25,84.33,3.909941994,5.0,1.584582551,106.65,-0.26053135
2003-10-31,1_3|US,-0.002723866,-0.15896007,0.048973731,2.34934254,2.903900022,0.117491992,99.15,0.115145822,-3.462006216,1.393333333,98.94,0.662775086,0.449538679,3.36,0.72,80.39,1.428244768,6.1,1.696563591,90.08,-0.284803591
2003-10-31,3_5|AU,-0.00455608,-0.093983148,0.031117787,0.417354081,5.113341264,0.034036733,99.81,0.171416347,-0.116410571,0.395,99.69,0.159855511,0.442502007,3.1,0.17,71.54,5.124323309,5.82,3.282863334,97.385,-0.592731386
2003-10-31,3_5|CA,-0.002667765,-0.152827586,0.065147399,1.497975128,3.911494932,0.085841854,99.37,-0.15393306,-1.853177881,1.013333333,98.76,0.575883885,0.272921771,2.1,0.61,80.33,3.580088762,7.8,3.623094867,94.34,-0.614151055
2003-10-31,3_5|DE,-0.003944277,-0.144247858,0.038962023,1.498665574,3.247565602,0.061531667,99.58,0.01258129,-0.781564451,0.655,98.98,0.563434002,0.532488707,1.34,0.42,85.88,2.970517033,9.8,3.580149027,78.61,-0.680538908
2003-10-31,3_5|JP,0.000509,-0.222365083,0.071711248,1.071244422,0.777596017,0.140427348,100.07,0.32126257,-0.196239587,0.276666667,99.3,0.308784974,0.552184237,2.0,0.19,92.44,0.507591212,5.1,3.815261834,100.43,-0.079865519
2003-10-31,3_5|SW,-0.004400596,-0.20194195,0.074265356,1.186628369,3.874090324,0.112969214,98.12,-0.020285333,-0.840048281,0.151666667,98.59,0.505618199,0.480120528,2.84,0.1,76.62,3.686393876,6.9,3.603675139,102.39,-0.652004009
2003-10-31,3_5|UK,-0.005800145,-0.11091148,0.053947365,0.54666937,4.299764841,0.051331696,99.38,0.268355664,-1.510323915,0.491666667,99.82,0.329567247,0.534931724,1.82,0.25,84.33,4.242427702,5.0,3.356761751,106.65,-0.602133005
2003-10-31,3_5|US,-0.003533219,-0.15896007,0.039184995,2.34934254,2.903900022,0.069212121,99.15,0.115145822,-2.440997727,1.393333333,98.94,0.877955778,0.555648,3.36,0.72,80.39,2.420774607,6.1,3.611601586,90.08,-0.839490682
2003-10-31,5_7|AU,-0.004233899,-0.093983148,-0.000684,0.417354081,5.113341264,-0.047764825,99.81,0.171416347,-0.118614866,0.395,99.69,0.138480786,0.487324497,3.1,0.17,71.54,5.250100591,5.82,4.829037537,97.385,-0.93596697
2003-10-31,5_7|CA,-0.002681082,-0.152827586,0.050962791,1.497975128,3.911494932,0.057653241,99.37,-0.15393306,-1.373344384,1.013333333,98.76,0.528985646,0.271711008,2.1,0.61,80.33,4.08139632,7.8,5.164804807,94.34,-0.877059159
2003-10-31,5_7|DE,-0.003674867,-0.144247858,0.032039936,1.498665574,3.247565602,0.037213294,99.58,0.01258129,-0.565433033,0.655,98.98,0.483530401,0.532935681,1.34,0.42,85.88,3.410892088,9.8,5.125661908,78.61,-1.014667293
2003-10-31,5_7|JP,0.000218,-0.222365083,0.07132353,1.071244422,0.777596017,0.134434826,100.07,0.32126257,-0.137239802,0.276666667,99.3,0.319778418,0.750920939,2.0,0.19,92.44,0.821372453,5.1,5.59905901,100.43,-0.186428285
2003-10-31,5_7|SW,-0.004520527,-0.20194195,0.063634604,1.186628369,3.874090324,0.075754084,98.12,-0.020285333,-0.754339405,0.151666667,98.59,0.470648718,0.550299213,2.84,0.1,76.62,3.918508643,6.9,4.49560331,102.39,-0.904888161
2003-10-31,5_7|UK,-0.005719705,-0.11091148,0.023838407,0.54666937,4.299764841,-0.005678423,99.38,0.268355664,-1.131581924,0.491666667,99.82,0.200325748,0.474665964,1.82,0.25,84.33,4.362354073,5.0,4.930489107,106.65,-0.868685413
2003-10-31,5_7|US,-0.003474039,-0.15896007,0.031079274,2.34934254,2.903900022,0.038433052,99.15,0.115145822,-1.767359043,1.393333333,98.94,0.769000249,0.588748863,3.36,0.72,80.39,3.103413269,6.1,5.044939063,90.08,-1.236478081
2003-10-31,7_10|AU,-0.003870782,-0.093983148,-0.00929371,0.417354081,5.113341264,-0.035068513,99.81,0.171416347,-0.174909631,0.395,99.69,0.108117067,0.558331852,3.1,0.17,71.54,5.345994632,5.82,6.538093884,97.385,-1.37782669
2003-10-31,7_10|CA,-0.002513209,-0.152827586,0.040730977,1.497975128,3.911494932,0.045183978,99.37,-0.15393306,-0.976674847,1.013333333,98.76,0.440003181,0.272649908,2.1,0.61,80.33,4.459883907,7.8,6.722440926,94.34,-1.145190656
2003-10-31,7_10|DE,-0.00317997,-0.144247858,0.021513196,1.498665574,3.247565602,0.01811857,99.58,0.01258129,-0.351737294,0.655,98.98,0.433668384,0.562611192,1.34,0.42,85.88,3.824504639,9.8,6.740983048,78.61,-1.265152435
2003-10-31,7_10|JP,-0.000112,-0.222365083,0.070200782,1.071244422,0.777596017,0.132236232,100.07,0.32126257,0.060422337,0.276666667,99.3,0.34848771,1.023690194,2.0,0.19,92.44,1.251179444,5.1,7.884324757,100.43,-0.302124852
2003-10-31,7_10|SW,-0.004025883,-0.20194195,0.040625834,1.186628369,3.874090324,0.045757655,98.12,-0.020285333,-0.459880627,0.151666667,98.59,0.384731449,0.526278554,2.84,0.1,76.62,4.32899074,6.9,6.599850455,102.39,-1.207633102
2003-10-31,7_10|UK,-0.004916998,-0.11091148,0.012129476,0.54666937,4.299764841,-0.007313067,99.38,0.268355664,-0.877402592,0.491666667,99.82,0.180207577,0.372703784,1.82,0.25,84.33,4.487490592,5.0,6.333001205,106.65,-1.133028247
2003-10-31,7_10|US,-0.003179607,-0.15896007,0.020717008,2.34934254,2.903900022,0.022747598,99.15,0.115145822,-1.156090676,1.393333333,98.94,0.622805461,0.615091617,3.36,0.72,80.39,3.760546194,6.1,7.172060968,90.08,-1.663304745
2003-11-30,10_15/10+|AU,-0.001670382,-0.0871917,0.02051346,0.389865665,5.530735288,0.002014083,99.82,0.515297267,0.772792612,0.361666667,99.92,0.116347722,0.569594592,3.19,0.09,71.75,5.793733434,5.77,8.145443465,99.6,-1.677086367
2003-11-30,10_15/10+|CA,0.000258,-0.170484487,0.062553516,1.615383078,4.128779363,0.068534238,99.7,0.134719748,-0.381792374,1.31,98.71,0.386389101,0.196654033,2.73,0.63,80.78,4.878831398,7.8,7.031561001,96.21,-0.837632403
2003-11-30,10_15/10+|DE,-0.001078996,-0.107326022,0.035120263,1.498804372,3.600116761,0.014523366,99.87,0.355539793,-0.252453628,0.881666667,99.05,0.341052027,0.646251538,1.78,0.44,86.2,4.479393753,9.8,8.878071252,78.41,-0.837632403
2003-11-30,10_15/10+|JP,0.001812679,-0.405852879,0.048292351,1.12534749,0.755541764,0.067709798,100.23,0.227220936,0.396776656,0.405,99.44,0.234960723,1.023955011,2.22,0.22,92.7,1.638789251,5.2,10.70535129,103.47,-0.395629395
2003-11-30,10_15/10+|SW,-0.000756,-0.189437957,0.075656979,1.218374125,4.292316491,0.06182543,98.16,0.402520494,0.077622701,0.2,98.67,0.355373597,0.560276424,2.92,0.08,76.85,4.908426415,6.5,7.459437444,102.99,-1.341809966
2003-11-30,10_15/10+|UK,-0.000145,-0.094989562,0.024345556,0.473523763,4.873120094,-0.00502196,99.54,0.744220259,0.167349093,0.611666667,99.89,0.141034506,0.370533233,2.11,0.29,84.63,5.037347915,5.0,8.395759343,106.23,-1.344029825
2003-11-30,10_15/10+|US,0.000455,-0.140656324,0.050804932,2.394960176,3.162450703,0.05234722,99.56,0.336752759,-0.577447097,1.631666667,99.13,0.569563678,0.523309451,4.09,0.73,80.91,4.694863076,6.1,8.347387597,90.68,-1.889898885
2003-11-30,1_3|AU,-0.003731614,-0.0871917,0.221182525,0.389865665,5.530735288,0.454064138,99.82,0.515297267,0.894310091,0.361666667,99.92,0.461156948,0.328540539,3.19,0.09,71.75,5.303311438,5.77,1.632890032,99.6,-0.267158046
2003-11-30,1_3|CA,3.66e-05,-0.170484487,0.164050924,1.615383078,4.128779363,0.359305497,99.7,0.134719748,-1.508635143,1.31,98.71,0.599965759,-0.17216193,2.73,0.63,80.78,3.146224859,7.8,1.705306501,96.21,-0.254497936
2003-11-30,1_3|DE,-0.000963,-0.107326022,0.203901681,1.498804372,3.600116761,0.438714293,99.87,0.355539793,-0.690076631,0.881666667,99.05,0.80429023,0.633511648,1.78,0.44,86.2,2.684515349,9.8,1.65560669,78.41,-0.272349642
2003-11-30,1_3|JP,0.000416,-0.405852879,0.041750787,1.12534749,0.755541764,0.065729084,100.23,0.227220936,-0.271777848,0.405,99.44,0.198626568,0.301384067,2.22,0.22,92.7,0.159395962,5.2,1.945642585,103.47,-0.011856761
2003-11-30,1_3|SW,-4.68e-05,-0.189437957,0.262825628,1.218374125,4.292316491,0.541485136,98.16,0.402520494,-0.868209198,0.2,98.67,0.991632783,0.475154043,2.92,0.08,76.85,3.55172163,6.5,1.728343868,102.99,-0.274841199
2003-11-30,1_3|UK,0.000537,-0.094989562,0.280130569,0.473523763,4.873120094,0.571936686,99.54,0.744220259,-0.926288164,0.611666667,99.89,0.79909886,0.427729268,2.11,0.29,84.63,4.538516378,5.0,1.662251278,106.23,-0.259722142
2003-11-30,1_3|US,-0.000855,-0.140656324,0.157734676,2.394960176,3.162450703,0.345398958,99.56,0.336752759,-2.518138451,1.631666667,99.13,0.951452414,0.430100056,4.09,0.73,80.91,1.753013165,6.1,1.649625763,90.68,-0.280740027
2003-11-30,3_5|AU,-0.002501504,-0.0871917,0.133589073,0.389865665,5.530735288,0.166121507,99.82,0.515297267,0.979251676,0.361666667,99.92,0.310324888,0.422476689,3.19,0.09,71.75,5.599882771,5.77,3.21223831,99.6,-0.584574364
2003-11-30,3_5|CA,-8.56e-05,-0.170484487,0.117506802,1.615383078,4.128779363,0.177251372,99.7,0.134719748,-0.741791448,1.31,98.71,0.688206275,0.205181105,2.73,0.63,80.78,3.891434836,7.8,3.567453105,96.21,-0.612909422
2003-11-30,3_5|DE,-0.001198337,-0.107326022,0.126831191,1.498804372,3.600116761,0.16806135,99.87,0.355539793,-0.242332929,0.881666667,99.05,0.704191236,0.590011647,1.78,0.44,86.2,3.392858419,9.8,3.481999848,78.41,-0.682729093
2003-11-30,3_5|JP,0.000967,-0.405852879,0.049226135,1.12534749,0.755541764,0.103286122,100.23,0.227220936,-0.133424791,0.405,99.44,0.301741213,0.523820542,2.22,0.22,92.7,0.489269452,5.2,3.859365003,103.47,-0.075347461
2003-11-30,3_5|SW,-0.000613,-0.189437957,0.171482956,1.218374125,4.292316491,0.233602639,98.16,0.402520494,-0.351857098,0.2,98.67,0.675906752,0.495897471,2.92,0.08,76.85,4.162225905,6.5,3.495463221,102.99,-0.660024897
2003-11-30,3_5|UK,0.000387,-0.094989562,0.146013074,0.473523763,4.873120094,0.155259183,99.54,0.744220259,-0.064053429,0.611666667,99.89,0.456406823,0.563326128,2.11,0.29,84.63,4.859951639,5.0,3.319331237,106.23,-0.606376945
2003-11-30,3_5|US,-0.000587,-0.140656324,0.108318095,2.394960176,3.162450703,0.164298408,99.56,0.336752759,-1.545425309,1.631666667,99.13,0.994572986,0.49356078,4.09,0.73,80.91,2.845691595,6.1,3.566637644,90.68,-0.837632403
2003-11-30,5_7|AU,-0.002205235,-0.0871917,0.066831801,0.389865665,5.530735288,0.012734326,99.82,0.515297267,0.905468018,0.361666667,99.92,0.19339177,0.469646011,3.19,0.09,71.75,5.689333965,5.77,4.718764308,99.6,-0.923665131
2003-11-30,5_7|CA,-7.77e-05,-0.170484487,0.088145514,1.615383078,4.128779363,0.094583183,99.7,0.134719748,-0.324902704,1.31,98.71,0.578229256,0.228139851,2.73,0.63,80.78,4.381295465,7.8,5.058078683,96.21,-0.884447365
2003-11-30,5_7|DE,-0.001238717,-0.107326022,0.089293388,1.498804372,3.600116761,0.084703608,99.87,0.355539793,-0.069641825,0.881666667,99.05,0.548481943,0.578372867,1.78,0.44,86.2,3.804505277,9.8,5.017946871,78.41,-1.009332044
2003-11-30,5_7|JP,0.001331408,-0.405852879,0.054512407,1.12534749,0.755541764,0.112612583,100.23,0.227220936,0.099025798,0.405,99.44,0.331226109,0.671826443,2.22,0.22,92.7,0.851789402,5.2,5.677755021,103.47,-0.177733758
2003-11-30,5_7|SW,-0.000556,-0.189437957,0.144171615,1.218374125,4.292316491,0.160192309,98.16,0.402520494,-0.201824257,0.2,98.67,0.59296674,0.564400147,2.92,0.08,76.85,4.404174319,6.5,4.37924577,102.99,-0.911788199
2003-11-30,5_7|UK,0.000218,-0.094989562,0.088255041,0.473523763,4.873120094,0.06022103,99.54,0.744220259,0.135540849,0.611666667,99.89,0.272664792,0.495128477,2.11,0.29,84.63,4.956374947,5.0,4.854831597,106.23,-0.880937328
2003-11-30,5_7|US,-0.000154,-0.140656324,0.080367411,2.394960176,3.162450703,0.081938509,99.56,0.336752759,-1.027945165,1.631666667,99.13,0.828222672,0.516305844,4.09,0.73,80.91,3.496880611,6.1,4.935874359,90.68,-1.233513692
2003-11-30,7_10|AU,-0.001879673,-0.0871917,0.036461616,0.389865665,5.530735288,0.002521268,99.82,0.515297267,0.789873756,0.361666667,99.92,0.13860344,0.548071853,3.19,0.09,71.75,5.746339151,5.77,6.407330776,99.6,-1.354541379
2003-11-30,7_10|CA,0.000198,-0.170484487,0.065653547,1.615383078,4.128779363,0.060408504,99.7,0.134719748,-0.102749065,1.31,98.71,0.464250858,0.225705611,2.73,0.63,80.78,4.741003878,7.8,6.604656482,96.21,-1.155522778
2003-11-30,7_10|DE,-0.001167718,-0.107326022,0.058714536,1.498804372,3.600116761,0.038551638,99.87,0.355539793,0.11889774,0.881666667,99.05,0.463275155,0.609259913,1.78,0.44,86.2,4.174810849,9.8,6.671937864,78.41,-1.259471627
2003-11-30,7_10|JP,0.001622337,-0.405852879,0.05521555,1.12534749,0.755541764,0.108361475,100.23,0.227220936,0.462139141,0.405,99.44,0.356005106,0.946950506,2.22,0.22,92.7,1.296728758,5.2,7.923784673,103.47,-0.284032017
2003-11-30,7_10|SW,-0.00067,-0.189437957,0.086732501,1.218374125,4.292316491,0.072055865,98.16,0.402520494,0.073073927,0.2,98.67,0.430808793,0.534128949,2.92,0.08,76.85,4.759667316,6.5,6.463025125,102.99,-1.222146382
2003-11-30,7_10|UK,-5.45e-05,-0.094989562,0.050794557,0.473523763,4.873120094,0.007434391,99.54,0.744220259,0.142873598,0.611666667,99.89,0.195327907,0.400527724,2.11,0.29,84.63,5.007230717,5.0,6.409179118,106.23,-1.135904801
2003-11-30,7_10|US,0.000208,-0.140656324,0.049826685,2.394960176,3.162450703,0.039300373,99.56,0.336752759,-0.441338275,1.631666667,99.13,0.652039792,0.546519647,4.09,0.73,80.91,4.133493563,6.1,7.108228517,90.68,-1.670487221
2003-12-31,10_15/10+|AU,0.003552081,-0.068007295,-0.002693333,0.245639227,5.846897231,-0.026738939,99.82,0.685251827,0.766748401,0.256666667,100.13,0.088411544,0.553352908,3.21,0.02,71.95,5.966682698,5.78,8.040030084,74.92,-1.635271223
2003-12-31,10_15/10+|CA,0.00210744,-0.133775823,0.024713971,1.468739688,4.112584219,0.073342515,100.03,0.113227263,-0.646969682,1.456666667,98.69,0.412601451,0.287911236,3.34,0.61,81.23,4.989565964,7.6,7.646011986,96.76,-0.843612174
2003-12-31,10_15/10+|DE,0.002011873,-0.166658552,0.039915181,1.48606502,3.675641147,0.025315478,100.12,0.357554899,-0.688757534,0.996666667,99.08,0.359125658,0.646223349,2.2,0.42,86.48,4.510989367,9.8,8.277748674,80.81,-0.843612174
2003-12-31,10_15/10+|JP,-0.000197,-0.25161079,0.024032198,1.048977675,0.698070357,0.03379677,100.37,0.098782951,0.155466762,0.46,99.6,0.219077404,0.866357569,2.41,0.19,92.93,1.468898908,5.1,10.66790786,104.67,-0.393239137
2003-12-31,10_15/10+|SW,0.002779006,-0.228267144,0.071148679,1.261691941,4.292418183,0.062647787,98.23,0.341328198,0.274744796,0.213333333,98.78,0.375730922,0.59502056,3.0,0.08,77.1,5.006236425,6.9,7.368535857,102.59,-1.340274781
2003-12-31,10_15/10+|UK,0.002426438,-0.092350466,0.012585504,0.432147946,4.842426922,-0.007061626,99.69,0.566623181,-0.018788054,0.715,99.94,0.14143596,0.375549677,2.45,0.34,84.93,5.061790938,4.9,8.413829268,107.39,-1.369373785
2003-12-31,10_15/10+|US,0.001212272,-0.112424854,0.013312948,2.162316135,3.140223692,0.009037744,99.97,0.217068942,-0.990953622,1.706666667,99.28,0.542470167,0.583609983,4.76,0.67,81.43,4.683643047,6.0,8.438306289,90.79,-1.857354416
2003-12-31,1_3|AU,0.004401847,-0.068007295,0.191108073,0.245639227,5.846897231,0.392824927,99.82,0.685251827,1.149509008,0.256666667,100.13,0.499332733,0.313544038,3.21,0.02,71.95,5.691712537,5.78,1.554816697,74.92,-0.264817894
2003-12-31,1_3|CA,0.002623027,-0.133775823,0.142175296,1.468739688,4.112584219,0.263550638,100.03,0.113227263,-1.626449011,1.456666667,98.69,0.551893498,-0.202840247,3.34,0.61,81.23,3.24414319,7.6,1.898887058,96.76,-0.26193975
2003-12-31,1_3|DE,0.003348804,-0.166658552,0.212559324,1.48606502,3.675641147,0.437393135,100.12,0.357554899,-0.657649342,0.996666667,99.08,0.923403828,0.671584949,2.2,0.42,86.48,2.828642067,9.8,1.631566688,80.81,-0.275806076
2003-12-31,1_3|JP,0.000306,-0.25161079,0.022439809,1.048977675,0.698070357,0.027850067,100.37,0.098782951,-0.189000056,0.46,99.6,0.183316285,0.234511515,2.41,0.19,92.93,0.124883633,5.1,1.897470265,104.67,-0.012828388
2003-12-31,1_3|SW,0.004190262,-0.228267144,0.248383297,1.261691941,4.292418183,0.473271404,98.23,0.341328198,-0.426872713,0.213333333,98.78,1.068098763,0.494664507,3.0,0.08,77.1,3.591904393,6.9,1.653288174,102.59,-0.283878775
2003-12-31,1_3|UK,0.002899009,-0.092350466,0.171112312,0.432147946,4.842426922,0.349674413,99.69,0.566623181,-0.834098473,0.715,99.94,0.70397655,0.458942594,2.45,0.34,84.93,4.58133525,4.9,1.851645526,107.39,-0.267402381
2003-12-31,1_3|US,0.002978045,-0.112424854,0.153125838,2.162316135,3.140223692,0.340013442,99.97,0.217068942,-2.735035715,1.706666667,99.28,1.061096947,0.388711201,4.76,0.67,81.43,1.966549203,6.0,1.739337975,90.79,-0.287211138
2003-12-31,3_5|AU,0.003714298,-0.068007295,0.087260054,0.245639227,5.846897231,0.076555281,99.82,0.685251827,1.140005177,0.256666667,100.13,0.252364297,0.375138432,3.21,0.02,71.95,5.861528541,5.78,3.174201423,74.92,-0.581800634
